"Time","Distance","ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"s","m","","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.850","69","0.0000","1","1","0","1","0","1","0","0","0","1","1.15292","24","0","0.0000","0.00","52.999997000","0.00","53.69","54.17","47.28","47.38","-0.269","0.034","0.0444","231.34","-3.06","-3.35","-1.70","-1.798","126.3","25.90","1.306","0","0","0","0","0.0137","-7.0003460","-7.0003460","0.805","-0.228","0.767","2.64","81.55","-0.115","0.1282","1.14","100","0.0000","1.0000","224.63","1","0.0000","4","3","5","6","0","10254","0","29.3515","8.000","293.60","1.0000","0","99.40","46.3","46.399","0","1.0000","0","0.86","0.86","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","0.36","0.36","19.94","19.94","32","-84.4","32.5","-154.5","89.0","0.0000","-83.71","1.17","100","19.348","17.824","30.339","29.334","0","0","100.00","0.0000","0.0000000","0.0000","0","7077","6416","8835","8387","336.193","339.102","337.682","338.960","20.8718","21.2590","21.0752","21.2842","362.5000","362.5000","362.5000","362.5000","99.9903","99.9740","99.9454","99.9396","0.00","-0.28","-0.27","0.04","-0.04","-0.03","1.13","1.17","71.835","75.636","85.689","87.811","66.59","76.41","91.56","94.39","62.63","71.807","87.82","90.81","60.52","69.388","85.99","89.11","-0.050","-0.208","0.15740","0.15855","1.5847","222.07","221.99","224.63","224.63","-350","3"
"0.900","73","0.0000","1","1","0","1","0","1","0","0","0","1","1.15291","24","0","0.0000","0.00","52.999997000","0.00","53.63","54.10","47.24","47.34","-0.295","0.026","-0.2561","234.44","-3.14","-3.35","-1.69","-1.777","130.0","25.82","1.351","0","0","0","0","0.0144","-7.0003460","-7.0003460","0.755","-1.880","0.865","1.06","81.57","-0.088","0.0876","1.97","100","0.0000","1.0000","224.74","1","0.0000","4","3","5","6","0","10258","0","29.3500","8.000","293.64","0.0000","0","99.37","48.6","46.353","0","1.0000","0","0.91","0.91","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","3.31","3.31","22.92","22.92","32","-83.8","21.6","-125.9","79.4","0.0000","-83.76","2.43","100","18.116","16.951","29.284","28.575","0","0","100.00","0.0000","0.0000000","0.0000","0","6542","5953","7947","7808","338.386","340.715","340.099","340.679","20.8738","21.2609","21.0778","21.2868","362.5000","362.5000","362.5000","362.5000","99.9903","99.9739","99.9453","99.9395","-0.06","-0.33","-0.26","0.05","-0.04","-0.03","1.16","1.23","71.854","75.656","85.716","87.838","66.59","76.37","91.46","94.26","62.63","71.767","87.73","90.69","60.51","69.346","85.90","88.98","0.043","-0.297","0.15695","0.15828","1.5862","222.09","221.96","224.71","224.71","-350","3"
"0.950","77","0.0000","1","1","0","1","0","1","0","0","0","1","1.15291","24","0","0.0000","0.00","52.999997000","0.00","53.55","54.02","47.19","47.29","-0.467","0.038","-0.2571","236.00","-3.09","-3.42","-1.64","-1.814","134.2","25.72","1.398","0","0","0","0","0.0152","-7.0003460","-7.0003460","0.681","-0.825","0.889","0.25","81.58","-0.135","0.1546","4.29","100","0.0000","1.0000","224.84","1","0.0000","4","3","5","6","0","10263","0","29.3481","8.000","293.70","1.0000","0","99.34","51.4","46.300","0","1.0000","0","0.96","0.96","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","4.19","4.19","24.76","24.76","32","-100.8","6.8","-143.5","59.8","0.0000","-83.81","3.96","100","17.752","16.042","28.138","26.694","0","0","100.00","0.0000","0.0000000","0.0000","0","6626","5698","8055","7566","338.012","341.563","339.922","341.490","20.8760","21.2630","21.0808","21.2896","362.5000","362.5000","362.5000","362.5000","99.9902","99.9739","99.9452","99.9395","-0.16","-0.44","-0.34","-0.02","-0.05","-0.03","1.15","1.29","71.877","75.677","85.746","87.867","66.60","76.31","91.31","94.04","62.63","71.710","87.59","90.48","60.52","69.288","85.76","88.77","0.174","-0.425","0.15596","0.15805","1.5878","222.23","221.93","224.85","224.85","-350","3"
"1.000","81","0.0000","1","1","0","1","0","1","0","0","0","1","1.15290","24","0","0.0000","0.00","52.999997000","0.00","53.47","53.94","47.15","47.24","-0.605","0.032","0.1022","231.87","-3.16","-3.51","-1.56","-1.959","138.2","25.60","1.436","0","0","0","0","0.0160","-7.0003460","-7.0003460","0.672","0.922","0.886","0.12","81.60","-0.232","0.2148","5.59","100","0.0000","1.0000","224.82","1","0.0000","4","3","5","6","0","10262","0","29.3465","8.000","293.75","0.0000","0","99.30","54.0","46.246","0","0.0000","0","1.01","1.01","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","-1.82","-1.82","22.45","22.45","32","-141.6","9.6","-191.1","48.8","0.0000","-83.86","3.33","100","19.346","17.354","29.231","26.596","0","0","100.00","0.0000","0.0000000","0.0000","0","7812","7233","8854","7962","334.026","336.437","337.564","340.232","20.8783","21.2651","21.0836","21.2921","362.5000","362.5000","362.5000","362.5000","99.9902","99.9738","99.9452","99.9394","-0.19","-0.45","-0.43","-0.12","-0.04","-0.04","1.08","1.26","71.899","75.697","85.775","87.892","66.66","76.31","91.21","93.87","62.69","71.705","87.50","90.31","60.58","69.278","85.68","88.61","0.159","-0.416","0.15560","0.15875","1.5890","222.37","221.96","224.84","224.84","-350","3"
"1.050","85","0.0000","1","1","0","1","0","1","0","0","0","1","1.15290","24","0","0.0000","0.00","52.999997000","0.00","53.39","53.86","47.10","47.20","-0.538","0.044","0.6825","227.00","-3.07","-3.55","-1.61","-2.099","142.3","25.48","1.477","0","0","0","0","0.0168","-7.0003460","-7.0003460","0.757","0.884","0.911","0.51","81.62","-0.286","0.1684","3.55","100","0.0000","1.0000","224.69","1","0.0000","4","3","5","6","0","10256","0","29.3447","8.000","293.82","1.0000","0","99.27","56.7","46.179","0","0.0000","0","1.06","1.06","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","-4.45","-4.45","15.78","15.78","32","-123.5","32.8","-258.5","67.0","0.0000","-83.91","0.45","100","20.999","18.715","32.266","29.469","0","0","100.00","0.0000","0.0000000","0.0000","0","8266","7137","10340","8984","331.771","336.440","333.441","336.964","20.8811","21.2676","21.0871","21.2953","362.5000","362.5000","362.5000","362.5000","99.9902","99.9738","99.9451","99.9394","-0.06","-0.34","-0.43","-0.12","-0.04","-0.04","1.03","1.15","71.927","75.722","85.811","87.925","66.77","76.35","91.19","93.76","62.79","71.735","87.48","90.20","60.67","69.299","85.67","88.49","-0.050","-0.214","0.15644","0.16030","1.5902","222.38","222.08","224.72","224.72","-350","3"
"1.100","90","0.0000","1","1","0","1","0","1","0","0","0","1","1.15289","24","0","0.0000","0.00","52.999997000","0.00","53.33","53.79","47.06","47.16","-0.288","0.033","0.3068","228.65","-3.19","-3.44","-1.73","-2.002","145.9","25.36","1.522","0","0","0","0","0.0175","-7.0003460","-7.0003460","0.812","1.736","1.012","1.49","81.63","-0.221","0.0756","0.30","100","0.0000","1.0000","224.84","1","0.0000","4","3","5","6","0","10263","0","29.3431","8.000","293.86","0.0000","0","99.24","59.0","46.138","0","0.0000","0","1.10","1.10","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","-3.06","-3.06","18.05","18.05","32","-85.4","52.2","-181.3","90.5","0.0000","-83.95","-0.90","100","20.356","19.281","31.913","29.632","0","0","100.00","0.0000","0.0000000","0.0000","0","7484","7134","9120","8742","334.555","336.353","336.678","338.048","20.8836","21.2700","21.0901","21.2981","362.5000","362.5000","362.5000","362.5000","99.9902","99.9737","99.9450","99.9393","0.06","-0.23","-0.32","-0.01","-0.04","-0.04","1.12","1.13","71.951","75.745","85.841","87.954","66.83","76.37","91.15","93.65","62.84","71.747","87.45","90.10","60.72","69.305","85.63","88.38","-0.198","-0.067","0.15752","0.15903","1.5911","222.30","222.24","224.83","224.83","-350","3"
"1.150","94","0.0000","1","1","0","1","0","1","0","0","0","1","1.15288","24","0","0.0000","0.00","52.999997000","0.00","53.24","53.71","47.01","47.11","-0.184","0.026","-0.1276","232.89","-3.30","-3.48","-1.78","-1.967","150.3","25.20","1.581","0","0","0","0","0.0183","-7.0003460","-7.0003460","0.837","-0.856","1.014","-0.54","81.64","-0.080","0.0937","-0.11","100","0.0000","1.0000","224.94","1","0.0000","4","3","5","6","0","10267","0","29.3412","8.000","293.92","1.0000","0","99.20","61.9","46.080","0","0.0000","0","1.16","1.16","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","83.33","1.94","1.94","21.67","21.67","32","-84.8","33.3","-123.7","103.3","0.0000","-84.01","1.85","100","18.370","17.634","30.249","28.853","0","0","100.00","0.0000","0.0000000","0.0000","0","6735","6233","8168","8036","337.529","339.753","339.474","340.051","20.8861","21.2725","21.0933","21.3013","362.5000","362.5000","362.5000","362.5000","99.9902","99.9737","99.9449","99.9392","-0.01","-0.29","-0.21","0.11","-0.04","-0.03","1.18","1.18","71.976","75.770","85.874","87.987","66.84","76.32","91.05","93.50","62.85","71.702","87.36","89.95","60.73","69.257","85.54","88.23","-0.039","-0.217","0.15784","0.15776","1.5921","222.25","222.27","224.92","224.92","-350","3"
"1.200","98","0.0000","1","1","0","1","0","1","0","0","0","1","1.15288","24","0","0.0000","0.00","52.999997000","0.00","53.17","53.64","46.97","47.07","-0.373","0.038","-0.2659","235.35","-3.30","-3.43","-1.80","-2.018","154.0","25.06","1.630","0","0","0","0","0.0191","-7.0003460","-7.0003460","0.810","-0.797","0.992","-1.05","81.66","-0.062","0.1601","3.44","100","0.0000","1.0000","225.00","1","0.0000","4","3","5","6","0","10270","0","29.3397","8.000","293.97","0.0000","0","99.17","64.2","46.035","0","0.0000","0","1.20","1.20","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","5.15","5.15","23.25","23.25","32","-91.1","7.1","-142.9","86.1","0.0000","-84.05","4.68","100","17.638","16.400","29.006","27.452","0","0","100.00","0.0000","0.0000000","0.0000","0","6114","5619","8364","7746","339.783","341.961","339.081","340.936","20.8880","21.2743","21.0958","21.3037","362.5000","362.5000","362.5000","362.5000","99.9902","99.9737","99.9449","99.9391","-0.16","-0.43","-0.26","0.05","-0.04","-0.02","1.15","1.26","71.995","75.788","85.900","88.011","66.84","76.29","90.94","93.34","62.85","71.663","87.25","89.79","60.73","69.216","85.43","88.07","0.208","-0.460","0.15672","0.15774","1.5929","222.40","222.18","225.02","225.02","-350","3"
"1.250","102","0.0000","1","1","0","1","0","1","0","0","0","1","1.15287","24","0","0.0000","0.00","52.999997000","0.00","53.09","53.56","46.92","47.02","-0.589","0.025","-0.1167","233.57","-3.25","-3.52","-1.70","-2.019","158.5","24.89","1.681","0","0","0","0","0.0199","-7.0003460","-7.0003460","0.734","0.234","0.932","-0.54","81.67","-0.211","0.1628","6.47","100","0.0000","1.0000","225.10","1","0.0000","4","3","5","6","0","10275","0","29.3378","8.000","294.01","1.0000","0","99.14","67.1","45.984","0","0.0000","0","1.26","1.26","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","0.18","0.18","24.21","24.21","32","-132.0","10.2","-177.5","46.3","0.0000","-84.11","3.38","100","19.078","16.929","29.039","26.323","0","0","100.00","0.0000","0.0000000","0.0000","0","7470","6548","8353","7497","334.952","338.817","339.159","341.673","20.8904","21.2765","21.0989","21.3065","362.5000","362.5000","362.5000","362.5000","99.9901","99.9736","99.9448","99.9391","-0.18","-0.44","-0.43","-0.12","-0.05","-0.04","1.11","1.32","72.019","75.809","85.931","88.039","66.90","76.27","90.82","93.15","62.90","71.646","87.14","89.61","60.78","69.194","85.33","87.88","0.188","-0.445","0.15534","0.15848","1.5937","222.56","222.09","225.09","225.09","-350","3"
"1.300","106","0.0000","1","1","0","1","0","1","0","0","0","1","1.15286","24","0","0.0000","0.00","52.999997000","0.00","53.02","53.48","46.88","46.97","-0.492","0.045","0.3814","229.25","-3.23","-3.53","-1.84","-2.059","162.5","24.72","1.725","0","0","0","0","0.0207","-7.0003460","-7.0003460","0.797","0.637","0.986","1.43","81.69","-0.299","0.1851","3.17","100","0.0000","1.0000","224.94","1","0.0000","4","3","5","6","0","10267","0","29.3360","8.000","294.08","0.0000","0","99.10","69.8","45.920","0","0.0000","0","1.31","1.31","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","111.11","-1.60","-1.60","17.70","17.70","32","-99.1","40.5","-248.4","66.9","0.0000","-84.16","-1.49","100","20.146","18.111","31.178","28.372","0","0","100.00","0.0000","0.0000000","0.0000","0","7698","6528","9833","9130","333.808","338.633","335.016","337.017","20.8931","21.2788","21.1022","21.3094","362.5000","362.5000","362.5000","362.5000","99.9901","99.9735","99.9447","99.9390","0.02","-0.27","-0.44","-0.12","-0.03","-0.05","1.06","1.18","72.045","75.833","85.965","88.070","66.97","76.28","90.79","93.03","62.96","71.643","87.11","89.49","60.83","69.184","85.30","87.76","-0.144","-0.117","0.15604","0.15966","1.5944","222.56","222.28","224.97","224.97","-350","3"
"1.350","110","0.0000","1","1","0","1","0","1","0","0","0","1","1.15285","24","0","0.0000","0.00","52.999997000","0.00","52.94","53.41","46.84","46.93","-0.067","0.013","0.2123","229.32","-3.36","-3.37","-1.95","-1.836","166.6","24.53","1.777","0","0","0","0","0.0215","-7.0003460","-7.0003460","0.808","1.151","1.148","2.70","81.70","-0.168","0.0735","-2.86","100","0.0000","1.0000","225.08","1","0.0000","4","3","5","6","0","10274","0","29.3343","8.000","294.12","1.0000","0","99.07","72.3","45.877","0","0.0000","0","1.36","1.36","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","-3.75","-3.75","20.09","20.09","32","-63.9","85.0","-142.1","106.2","0.0000","-84.21","-2.93","100","19.823","19.514","30.699","29.359","0","0","100.00","0.0000","0.0000000","0.0000","0","7713","7440","8414","8613","333.922","335.298","338.663","338.645","20.8956","21.2813","21.1052","21.3124","362.5000","362.5000","362.5000","362.5000","99.9901","99.9735","99.9446","99.9390","0.20","-0.08","-0.23","0.09","-0.04","-0.05","1.19","1.10","72.070","75.858","85.995","88.100","67.06","76.24","90.73","92.91","63.04","71.610","87.06","89.37","60.90","69.149","85.24","87.64","-0.386","0.123","0.15783","0.15795","1.5949","222.36","222.52","225.05","225.05","-350","3"
"1.400","114","0.0000","1","1","0","1","0","1","0","0","0","1","1.15285","24","0","0.0000","0.00","52.999997000","0.00","52.87","53.33","46.79","46.89","-0.021","0.031","0.3339","228.36","-3.45","-3.31","-1.98","-1.839","170.5","24.35","1.831","0","0","0","0","0.0222","-7.0003460","-7.0003460","0.935","3.328","1.186","-1.42","81.71","0.054","0.1478","-2.02","100","0.0000","1.0000","225.11","1","0.0000","4","3","5","6","0","10275","0","29.3327","8.000","294.16","0.0000","0","99.04","74.8","45.835","0","0.0000","0","1.41","1.41","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","-3.48","-3.48","18.62","18.62","32","-98.1","48.8","-120.8","155.5","0.0000","-84.26","2.30","100","19.791","19.707","30.067","30.063","0","0","100.00","0.0000","0.0000000","0.0000","0","7572","7367","9107","8926","334.442","335.472","336.900","337.551","20.8981","21.2839","21.1081","21.3153","362.5000","362.5000","362.5000","362.5000","99.9901","99.9735","99.9446","99.9389","0.04","-0.24","-0.07","0.24","-0.05","-0.03","1.16","1.09","72.095","75.883","86.025","88.130","67.13","76.23","90.65","92.79","63.10","71.595","86.97","89.27","60.96","69.131","85.16","87.53","-0.040","-0.224","0.15870","0.15728","1.5954","222.45","222.62","225.11","225.11","-350","3"
"1.450","118","0.0000","1","1","0","1","0","1","0","0","0","1","1.15284","24","0","0.0000","0.00","52.999997000","0.00","52.79","53.25","46.74","46.84","-0.262","0.020","0.5067","225.86","-3.40","-3.25","-1.95","-1.903","174.8","24.15","1.898","0","0","0","0","0.0231","-7.0003460","-7.0003460","1.077","2.043","1.155","-1.19","81.73","0.025","0.1512","3.86","100","0.0000","1.0000","225.09","1","0.0000","4","3","5","6","0","10274","0","29.3308","8.000","294.22","1.0000","0","99.00","77.6","45.778","0","0.0000","0","1.46","1.46","0.00","0.000","1.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","-5.89","-5.89","16.87","16.87","32","-125.0","39.9","-172.7","123.8","0.0000","-84.31","3.33","100","20.335","19.929","31.585","30.565","0","0","100.00","0.0000","0.0000000","0.0000","0","8174","7999","9522","9040","332.405","333.443","335.731","337.229","20.9010","21.2868","21.1117","21.3189","362.5000","362.5000","362.5000","362.5000","99.9901","99.9735","99.9445","99.9388","-0.03","-0.30","-0.21","0.10","-0.05","-0.04","1.04","1.17","72.124","75.912","86.061","88.165","67.19","76.27","90.58","92.70","63.15","71.626","86.91","89.17","61.01","69.157","85.09","87.43","0.141","-0.407","0.15779","0.15884","1.5960","222.67","222.44","225.07","225.08","-350","3"
"1.500","122","0.0000","1","1","0","1","0","1","0","0","0","1","1.15283","24","0","0.0000","0.00","52.999997000","0.00","52.72","53.18","46.70","46.79","-0.322","0.035","0.4591","225.90","-3.31","-3.33","-1.88","-1.915","178.7","23.96","1.969","0","0","0","0","0.0238","-7.0003460","-7.0003460","1.206","1.816","1.103","-1.33","81.74","-0.120","0.1366","3.78","100","0.0000","1.0000","225.07","1","0.0000","4","3","5","6","0","10274","0","29.3291","8.000","294.26","0.0000","0","98.97","80.1","45.734","0","1.0000","0","1.51","1.51","0.00","0.000","0.0000","148","747.89741","13050","150.000006000","150.000006000","150.000006000","150.000006000","233.08147","1.6000","0.0000","1","1","166.66","-3.54","-3.54","15.33","15.33","32","-99.0","47.8","-219.5","102.1","0.0000","-84.36","0.68","100","20.407","19.270","32.274","30.630","0","0","100.00","0.0000","0.0000000","0.0000","0","7820","7170","10009","9395","333.575","336.394","334.452","336.199","20.9037","21.2894","21.1149","21.3219","362.5000","362.5000","362.5000","362.5000","99.9901","99.9734","99.9444","99.9387","0.04","-0.24","-0.31","0.00","-0.03","-0.04","1.03","1.16","72.150","75.938","86.095","88.197","67.25","76.30","90.55","92.61","63.21","71.647","86.88","89.09","61.06","69.173","85.05","87.35","-0.023","-0.241","0.15710","0.16001","1.5964","222.75","222.44","225.09","225.09","-350","3"
